start_time,peak_time,end_time,peak_flux,goes_class,duration_sec,background,date,peak_datetime
793970320.730924,793970685.7319399,793970962.732713,9.389736078446731e-06,C,643.0,2.778177531581605e-06,2025-02-27,1995-02-28T11:24:45.731940+00:00
793992377.7922289,793992685.7930809,793992694.7931089,2.694863496799371e-06,C,318.0,1.128867594957228e-07,2025-02-28,1995-02-28T17:31:25.793081+00:00
794009618.840017,794009941.840914,794009947.840928,4.13864017900778e-06,C,330.0,2.5739723241713364e-06,2025-02-28,1995-02-28T22:19:01.840914+00:00
794031916.9022,794032093.9026849,794032245.9031149,5.32910053152591e-06,C,330.0,3.183171429554932e-06,2025-02-28,1995-03-01T04:28:13.902685+00:00
794042461.931845,794042738.932626,794042745.9326459,3.427267074584961e-06,C,285.0,2.3668264930165606e-06,2025-02-28,1995-03-01T07:25:38.932626+00:00
794078961.033487,794079362.034598,794079393.034684,1.4656491202913458e-06,C,433.0,1.0067523703582992e-07,2025-03-01,1995-03-01T17:36:02.034598+00:00
794089628.063015,794089812.0635229,794090044.064166,6.607202067243634e-06,C,417.0,1.7680708879197482e-06,2025-03-01,1995-03-01T20:30:12.063523+00:00
794096072.080889,794096211.0812739,794096411.081838,2.90395769297902e-06,C,340.0,1.521280751148879e-06,2025-03-01,1995-03-01T22:16:51.081274+00:00
794111763.124553,794112003.125227,794112019.1252669,2.409870603514719e-06,C,257.0,1.7571354646861437e-06,2025-03-01,1995-03-02T02:40:03.125227+00:00
794141478.2077789,794142087.209477,794142092.20949,9.672692613094114e-06,C,615.0,1.508103537162242e-06,2025-03-01,1995-03-02T11:01:27.209477+00:00
794158969.2563909,794159332.2573969,794159357.2574719,2.519157078495482e-06,C,389.0,1.1532280268511386e-06,2025-03-02,1995-03-02T15:48:52.257397+00:00
794160668.2611109,794160906.261776,794160913.261796,1.870257392511121e-06,C,246.0,1.3725206144954427e-06,2025-03-02,1995-03-02T16:15:06.261776+00:00
794179985.314618,794180279.315434,794180323.3155589,3.0195997169357724e-06,C,339.0,1.18668856430304e-06,2025-03-02,1995-03-02T21:37:59.315434+00:00
794220384.4274629,794220660.428234,794220750.4284849,1.9503575003909646e-06,C,367.0,1.1818601706181653e-06,2025-03-02,1995-03-03T08:51:00.428234+00:00
794252051.51551,794252291.5161699,794252401.5164759,1.1932295365113532e-06,C,351.0,1.1526299203978851e-07,2025-03-03,1995-03-03T17:38:11.516170+00:00
794292222.6270939,794292478.627819,794292479.627819,3.0082810553722084e-06,C,258.0,2.1748660401499365e-06,2025-03-03,1995-03-04T04:47:58.627819+00:00
794320938.7073339,794321119.7078409,794321207.708082,3.4035108456009766e-06,C,270.0,1.7185989236168098e-06,2025-03-04,1995-03-04T12:45:19.707841+00:00
794338548.75623,794338798.756925,794338917.757257,1.367999743706605e-06,C,370.0,1.0536169270380924e-07,2025-03-04,1995-03-04T17:39:58.756925+00:00
794374867.856979,794375110.857665,794375116.8576809,4.670283942687092e-06,C,250.0,3.5069256227870937e-06,2025-03-04,1995-03-05T03:45:10.857665+00:00
794392735.907076,794393079.9080379,794393079.9080379,2.2552255813934607e-06,C,345.0,1.3619804803965962e-06,2025-03-04,1995-03-05T08:44:39.908038+00:00
794418316.978187,794418619.9790269,794418636.979075,2.2755157260689884e-06,C,321.0,1.3507390121958451e-06,2025-03-05,1995-03-05T15:50:19.979027+00:00
794425032.996825,794425321.997628,794425416.9978889,1.4469379721049336e-06,C,385.0,1.0960072671650778e-07,2025-03-05,1995-03-05T17:42:01.997628+00:00
794447232.058229,794447402.0587,794447552.059114,1.8985689166584052e-05,M,321.0,1.4407598882826278e-06,2025-03-05,1995-03-05T23:50:02.058700+00:00
794511495.237242,794511874.238289,794511884.238317,1.1172830909345066e-06,C,390.0,1.0922511961553028e-07,2025-03-06,1995-03-06T17:44:34.238289+00:00
794652918.630422,794653210.631238,794653622.6323899,1.6317022527800873e-05,M,705.0,1.747317810441018e-06,2025-03-07,1995-03-08T09:00:10.631238+00:00
794684405.717826,794684767.7188239,794684785.718871,1.0657049642759375e-06,C,381.0,1.1874453065274793e-07,2025-03-08,1995-03-08T17:46:07.718824+00:00
794693390.742586,794693662.7433319,794693663.743336,1.8901122302850126e-06,C,274.0,1.3331599575394648e-06,2025-03-08,1995-03-08T20:14:22.743332+00:00
794696164.7502509,794696332.750713,794696463.751073,2.217738028775784e-06,C,300.0,1.5861708106967853e-06,2025-03-08,1995-03-08T20:58:52.750713+00:00
794708552.7845659,794708708.785,794708794.785239,1.9603869532147655e-06,C,243.0,1.4253250810725149e-06,2025-03-08,1995-03-09T00:25:08.785000+00:00
794727936.83864,794728178.8393179,794728183.839329,1.7813150634538033e-06,C,248.0,1.3311605471244548e-06,2025-03-08,1995-03-09T05:49:38.839318+00:00
794857289.1981289,794857538.198805,794857676.199189,1.017750605569745e-06,C,388.0,1.197885381998276e-07,2025-03-10,1995-03-10T17:45:38.198805+00:00
794943725.438156,794944053.439054,794944103.4391919,2.6420457288622856e-06,C,379.0,1.1352930329167066e-07,2025-03-11,1995-03-11T17:47:33.439054+00:00
794989480.565092,794989655.565583,794990112.566859,6.273294275160879e-06,C,633.0,1.6366956288038637e-06,2025-03-11,1995-03-12T06:27:35.565583+00:00
794992103.572428,794992577.573754,794992626.57389,7.347288828896126e-06,C,524.0,1.4637188314736704e-06,2025-03-11,1995-03-12T07:16:17.573754+00:00
795000020.59451,795000119.594785,795000295.595276,1.0136564014828764e-05,M,276.0,2.313394588782103e-06,2025-03-11,1995-03-12T09:21:59.594785+00:00
795018198.644943,795018659.646225,795019015.647198,8.874541890691034e-06,C,818.0,2.710465878408286e-06,2025-03-12,1995-03-12T14:30:59.646225+00:00
795030157.678075,795030414.6787759,795030536.679112,1.5946523035381688e-06,C,380.0,1.117539696338099e-07,2025-03-12,1995-03-12T17:46:54.678776+00:00
795036811.6963799,795037063.697071,795037222.6975119,3.390674010006478e-06,C,412.0,1.8854619838748476e-06,2025-03-12,1995-03-12T19:37:43.697071+00:00
795044571.717798,795044894.718686,795045127.719327,5.907739250687882e-06,C,557.0,1.7117206425609766e-06,2025-03-12,1995-03-12T21:48:14.718686+00:00
795053561.742684,795053823.74341,795053824.7434139,5.789111582998885e-06,C,264.0,1.8287424836671562e-06,2025-03-12,1995-03-13T00:17:03.743410+00:00
795063256.769622,795063482.770249,795063561.770471,3.0173034701874712e-06,C,306.0,1.7799734450818505e-06,2025-03-12,1995-03-13T02:58:02.770249+00:00
795087218.8365309,795087398.837032,795087533.837408,3.5346740787645103e-06,C,316.0,1.7423810731997946e-06,2025-03-12,1995-03-13T09:36:38.837032+00:00
795093791.854775,795094035.855451,795094244.85603,2.704008920773049e-06,C,454.0,1.6242217952822102e-06,2025-03-12,1995-03-13T11:27:15.855451+00:00
795116583.91793,795116758.918409,795116954.918945,1.2993415339224157e-06,C,372.0,1.0160386665347687e-07,2025-03-13,1995-03-13T17:45:58.918409+00:00
795123985.9382839,795124330.939235,795124701.9402579,6.948999271116918e-06,C,717.0,1.501692395322607e-06,2025-03-13,1995-03-13T19:52:10.939235+00:00
795202996.1576799,795203278.1584519,795203369.158708,1.3330538877198705e-06,C,374.0,1.0170013098331765e-07,2025-03-14,1995-03-14T17:47:58.158452+00:00
795208568.172995,795208842.173759,795208887.1738809,3.4539737043814966e-06,C,320.0,1.9004227169716614e-06,2025-03-14,1995-03-14T19:20:42.173759+00:00
795234144.243761,795234409.244497,795234713.245346,4.541601356322644e-06,C,570.0,1.8694995560508687e-06,2025-03-14,1995-03-15T02:26:49.244497+00:00
795262712.323422,795262864.323843,795263004.3242329,1.200249153043842e-05,M,293.0,2.1206558358244365e-06,2025-03-14,1995-03-15T10:21:04.323843+00:00
795289405.3973529,795289743.398286,795289758.3983289,2.579611418696004e-06,C,354.0,1.0823066531884251e-07,2025-03-15,1995-03-15T17:49:03.398286+00:00
795332105.515639,795332493.516724,795332501.516748,4.2098477024410386e-06,C,397.0,2.1339478735171724e-06,2025-03-15,1995-03-16T05:41:33.516724+00:00
795375818.636999,795376021.6375519,795376167.637959,1.4245207466956344e-06,C,350.0,1.1282119061206686e-07,2025-03-16,1995-03-16T17:47:01.637552+00:00
795383868.659119,795384166.659941,795384166.659941,4.3061318137915805e-06,C,299.0,2.7881221740244655e-06,2025-03-16,1995-03-16T20:02:46.659941+00:00
795436143.8043339,795436362.804943,795436470.805241,6.704759016429307e-06,C,328.0,2.009486934184679e-06,2025-03-16,1995-03-17T10:32:42.804943+00:00
795462237.876583,795462361.876923,795462582.8775289,6.561924692505272e-06,C,346.0,1.1163012914039427e-07,2025-03-17,1995-03-17T17:46:01.876923+00:00
795471274.90143,795471418.901824,795471541.9021629,3.010738055309048e-06,C,268.0,1.7332545212411787e-06,2025-03-17,1995-03-17T20:16:58.901824+00:00
795498727.977467,795499231.9788699,795499231.9788699,6.1697464843746275e-06,C,505.0,1.7510094494355144e-06,2025-03-17,1995-03-18T04:00:31.978870+00:00
795510693.010865,795511166.0121809,795511170.01219,9.864613275567535e-06,C,478.0,2.1629371076414827e-06,2025-03-17,1995-03-18T07:19:26.012181+00:00
795548633.1160439,795548925.116846,795548962.116951,1.2696958719971008e-06,C,330.0,1.0073921430375776e-07,2025-03-18,1995-03-18T17:48:45.116846+00:00
795635025.355434,795635253.356061,795635341.356308,1.404151248607377e-06,C,317.0,1.033512688763949e-07,2025-03-19,1995-03-19T17:47:33.356061+00:00
795674171.4636819,795674349.464177,795674422.4643819,2.896938440244412e-06,C,252.0,2.1509690668608528e-06,2025-03-19,1995-03-20T04:39:09.464177+00:00
795688117.5025749,795688856.5046309,795689100.5053079,1.572664041304961e-05,M,984.0,2.0678844521171413e-06,2025-03-19,1995-03-20T08:40:56.504631+00:00
795714039.5743899,795714262.575001,795714425.57546,5.697205779142678e-06,C,387.0,3.2231901059276424e-06,2025-03-20,1995-03-20T15:44:22.575001+00:00
795721409.594767,795721721.595627,795721733.595657,1.595370576978894e-06,C,325.0,1.0981452902569799e-07,2025-03-20,1995-03-20T17:48:41.595627+00:00
795761768.7063919,795762206.7076169,795762210.707624,3.91300682167639e-06,C,443.0,1.8878919263443095e-06,2025-03-20,1995-03-21T05:03:26.707617+00:00
795807795.834091,795807995.834639,795808156.835084,1.4742902294528903e-06,C,362.0,1.0466684585708208e-07,2025-03-21,1995-03-21T17:46:35.834639+00:00
795843655.933147,795844537.935602,795844539.935606,1.1952055501751602e-05,M,885.0,1.4868379594190628e-06,2025-03-21,1995-03-22T03:55:37.935602+00:00
795894176.073327,795894526.074289,795894530.074302,1.889496274998237e-06,C,355.0,1.1882297457077584e-07,2025-03-22,1995-03-22T17:48:46.074289+00:00
795971474.7874639,795971625.787879,795971718.7881349,2.023040224230499e-06,C,245.0,1.8483713404293667e-07,2025-03-23,1995-03-23T15:13:45.787879+00:00
795980550.812565,795980761.813142,795980857.8134129,2.2592646473640343e-06,C,308.0,1.0716422593759489e-07,2025-03-23,1995-03-23T17:46:01.813142+00:00
795997588.859473,795997829.8601409,795997829.8601409,2.717329380175215e-06,C,242.0,2.078055331367068e-06,2025-03-23,1995-03-23T22:30:29.860141+00:00
796011656.8984159,796011747.898664,796011926.899163,4.676330263464479e-06,C,271.0,2.315425717824837e-06,2025-03-23,1995-03-24T02:22:27.898664+00:00
796066932.051778,796067176.052449,796067273.052716,1.1551154557309928e-06,C,342.0,1.1427094648297498e-07,2025-03-24,1995-03-24T17:46:16.052449+00:00
796073523.0698819,796073885.070869,796074000.0711839,5.290225544740679e-06,C,478.0,2.4810155991872307e-06,2025-03-24,1995-03-24T19:38:05.070869+00:00
796095198.129746,796095377.1302379,796095459.130463,2.3663956199015956e-06,C,262.0,1.6364718931072275e-06,2025-03-24,1995-03-25T01:36:17.130238+00:00
796130168.226957,796130325.227389,796130459.2277629,2.676035137483268e-06,C,292.0,1.5325944104915834e-06,2025-03-24,1995-03-25T11:18:45.227389+00:00
796135076.240531,796135217.2409229,796135456.241589,3.460685775280581e-06,C,381.0,1.6097919797175564e-06,2025-03-25,1995-03-25T12:40:17.240923+00:00
796153295.290906,796153466.2913749,796153629.291829,1.2476197071009665e-06,C,335.0,1.1163012914039427e-07,2025-03-25,1995-03-25T17:44:26.291375+00:00
796167889.331048,796168138.3317399,796168164.331811,4.491153049457353e-06,C,276.0,3.0980640985944774e-06,2025-03-25,1995-03-25T21:48:58.331740+00:00
796177387.357302,796177758.3583289,796177855.3585889,9.628297448216472e-06,C,469.0,1.757620907483215e-06,2025-03-25,1995-03-26T00:29:18.358329+00:00
796192614.399562,796193029.400723,796193286.4014419,1.5614984931744402e-06,C,673.0,2.675159578302555e-07,2025-03-25,1995-03-26T04:43:49.400723+00:00
796193840.4029839,796194201.4039899,796194511.4048599,1.3974696457808022e-06,C,672.0,2.417806683752133e-07,2025-03-25,1995-03-26T05:03:21.403990+00:00
796195060.4063879,796195195.406763,796195337.407161,1.313151642534649e-06,C,278.0,2.513725974040426e-07,2025-03-25,1995-03-26T05:19:55.406763+00:00
796195678.408111,796196200.409572,796196357.410015,1.3400911029748386e-06,C,680.0,2.1661213622792275e-07,2025-03-25,1995-03-26T05:36:40.409572+00:00
796196841.4113649,796197348.4127799,796197535.413302,1.5001639894762775e-06,C,695.0,2.3647174884899869e-07,2025-03-25,1995-03-26T05:55:48.412780+00:00
796197997.414593,796198004.4146119,796198239.41527,2.3258287455973914e-06,C,243.0,4.13911919849852e-07,2025-03-25,1995-03-26T06:06:44.414612+00:00
796207474.440989,796207654.441492,796207818.441952,2.6261809580319095e-06,C,345.0,1.856404651334742e-06,2025-03-25,1995-03-26T08:47:34.441492+00:00
796239654.530041,796239871.530633,796239986.530952,1.4200693385646446e-06,C,333.0,1.0513813464285704e-07,2025-03-26,1995-03-26T17:44:31.530633+00:00
796245477.546036,796245824.5469849,796245979.5474089,2.4142955226125196e-06,C,503.0,1.5633437442374998e-06,2025-03-26,1995-03-26T19:23:44.546985+00:00
796247625.55193,796248024.553031,796248024.553031,6.369935363181867e-06,C,400.0,2.563729367466294e-06,2025-03-26,1995-03-26T20:00:24.553031+00:00
796252201.564543,796252333.564906,796252731.5660089,6.7470050453266595e-06,C,531.0,1.6784881609055446e-06,2025-03-26,1995-03-26T21:12:13.564906+00:00
796261879.5912709,796262059.5917679,796262145.592005,2.9211989840405295e-06,C,267.0,1.924351636262145e-06,2025-03-26,1995-03-26T23:54:19.591768+00:00
796267784.6076189,796268042.608331,796268049.6083499,2.5799517970881425e-06,C,266.0,1.8422846324028797e-06,2025-03-26,1995-03-27T01:34:02.608331+00:00
796288604.665547,796289040.66676,796289339.667593,7.1015679168340284e-06,C,736.0,2.6770376280182973e-06,2025-03-26,1995-03-27T07:24:00.666760+00:00
796307121.716893,796307578.718159,796307578.718159,1.8960501620313153e-05,M,458.0,1.704390001577849e-06,2025-03-27,1995-03-27T12:32:58.718159+00:00
796316001.7414609,796316296.742276,796316300.7422899,3.5963828395324526e-06,C,300.0,1.621999103917915e-06,2025-03-27,1995-03-27T14:58:16.742276+00:00
796326011.769133,796326216.769702,796326337.7700349,1.8163370896218112e-06,C,327.0,1.3532267928439978e-07,2025-03-27,1995-03-27T17:43:36.769702+00:00
796339097.8051239,796339321.8057469,796339342.805805,2.2333331344270846e-06,C,246.0,1.6744537560953177e-06,2025-03-27,1995-03-27T21:22:01.805747+00:00
796341134.810746,796341443.811602,796341443.811602,3.080491524087847e-06,C,310.0,2.109341039613355e-06,2025-03-27,1995-03-27T21:57:23.811602+00:00
796386036.935393,796386289.936096,796386372.9363259,8.970777344075032e-06,C,337.0,2.690132077987073e-06,2025-03-27,1995-03-28T10:24:49.936096+00:00
796412360.008196,796412643.0089719,796412706.009151,1.2848257711084443e-06,C,347.0,1.0819223206226525e-07,2025-03-28,1995-03-28T17:44:03.008972+00:00
796440149.084839,796440440.085652,796440440.085652,3.0314663490571547e-06,C,292.0,2.109219394696993e-06,2025-03-28,1995-03-29T01:27:20.085652+00:00
796446228.101707,796447207.104424,796447207.104424,0.00011257490405114368,X,980.0,2.513467961762217e-06,2025-03-28,1995-03-29T03:20:07.104424+00:00
796461462.1441209,796461840.1451759,796461840.1451759,1.0746718544396572e-05,M,379.0,5.093867912364658e-06,2025-03-28,1995-03-29T07:24:00.145176+00:00
796476395.185545,796476785.1866239,796476787.186628,1.0774877409858163e-05,M,393.0,3.0574926768167643e-06,2025-03-28,1995-03-29T11:33:05.186624+00:00
796476874.186868,796477142.1876119,796477146.187624,1.796236028894782e-05,M,273.0,1.2585247532115318e-05,2025-03-28,1995-03-29T11:39:02.187612+00:00
796492766.230822,796493046.231599,796493048.231607,4.16749617215828e-06,C,283.0,2.781583361866069e-06,2025-03-29,1995-03-29T16:04:06.231599+00:00
796498710.2472479,796498897.2477629,796499067.2482309,1.6719528730391175e-06,C,358.0,1.0037476982915905e-07,2025-03-29,1995-03-29T17:41:37.247763+00:00
796521433.3098589,796521660.310481,796521931.311231,7.690104212088045e-06,C,499.0,2.6825928216567263e-06,2025-03-29,1995-03-30T00:01:00.310481+00:00
796541324.365083,796541507.365598,796541587.365821,2.75620368483942e-06,C,264.0,2.014087613133597e-06,2025-03-29,1995-03-30T05:31:47.365598+00:00
796543139.3701429,796543585.3713889,796543585.3713889,6.5897079366550315e-06,C,447.0,2.4320670490851626e-06,2025-03-29,1995-03-30T06:06:25.371389+00:00
796546083.3783439,796546326.3790189,796546595.379768,6.775596830266295e-06,C,513.0,3.131119456156739e-06,2025-03-29,1995-03-30T06:52:06.379019+00:00
796550669.391099,796550848.3915969,796550914.3917799,3.4964696169481613e-06,C,246.0,2.909275281126611e-06,2025-03-29,1995-03-30T08:07:28.391597+00:00
796555810.4053789,796556244.406575,796556244.406575,1.4423047105083242e-05,M,435.0,6.934012617421104e-06,2025-03-29,1995-03-30T09:37:24.406575+00:00
796560316.4178549,796560742.4190329,796560742.4190329,1.5438061382155865e-05,M,427.0,9.123964446189348e-06,2025-03-29,1995-03-30T10:52:22.419033+00:00
796569840.444191,796570125.4449819,796570130.4449929,4.990025445295032e-06,C,291.0,3.449792984611122e-06,2025-03-30,1995-03-30T13:28:45.444982+00:00
796570385.4457029,796570830.446929,796570832.4469349,1.3088121704640798e-05,M,448.0,6.478835075540701e-06,2025-03-30,1995-03-30T13:40:30.446929+00:00
796585066.486301,796585214.4866979,796585412.4872459,2.043689619313227e-06,C,347.0,1.1056371107542873e-07,2025-03-30,1995-03-30T17:40:14.486698+00:00
796601117.5304619,796601529.5316,796601567.531708,8.373585842491593e-06,C,451.0,3.274576556577813e-06,2025-03-30,1995-03-30T22:12:09.531600+00:00
796624449.595114,796624987.59661,796625058.5968109,1.6398538718931377e-05,M,610.0,3.1241911528923083e-06,2025-03-30,1995-03-31T04:43:07.596610+00:00
796635622.62623,796635895.626985,796635915.6270399,5.0431222007318866e-06,C,294.0,3.3748956411727704e-06,2025-03-30,1995-03-31T07:44:55.626985+00:00
796641035.641259,796641298.6419909,796641310.642021,3.735800873982953e-06,C,276.0,2.656008518897579e-06,2025-03-30,1995-03-31T09:14:58.641991+00:00
796645895.654717,796646143.655406,796646371.656034,8.656420504848938e-06,C,477.0,2.864532234525541e-06,2025-03-30,1995-03-31T10:35:43.655406+00:00
796646671.656868,796647008.657802,796647290.6585779,1.4947432646295056e-05,M,620.0,6.638327704422409e-06,2025-03-30,1995-03-31T10:50:08.657802+00:00
